dataset,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_max_features,param_n_estimators
secondary,Decision Tree,1.782083511352539,0.24777463224557386,0.017036914825439453,0.008508120785023837,,15,1.0,2,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.968142248564549,0.9638822004074828,0.9422115206519726,0.9560948499444238,0.9416450537236013,0.9543951746584058,0.010889275489426573,38,0.9702695193109196,0.9717977215893304,0.9420209317402982,0.953646677471637,0.9430886779347071,0.9561647056093785,0.012811762274531355,,
secondary,Decision Tree,1.4992665290832519,0.13954463051794594,0.011632823944091797,0.0015119002137185431,,15,1.0,5,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9677718095943694,0.9642526393776625,0.9418410816817929,0.9566506113375324,0.9416450537236013,0.9544322391429917,0.010966812964142985,37,0.9701769009910161,0.9717977215893304,0.9419283134203945,0.9536003704561241,0.9430423709191943,0.9561091354752118,0.012823133103119163,,
secondary,Decision Tree,1.76122989654541,0.2659538882973338,0.012626552581787109,0.0009089121843397149,,15,1.0,10,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9672161511390999,0.9640674198925727,0.9420263011668828,0.9566506113375324,0.9414597999258985,0.9542840566923972,0.010800629382677337,39,0.9699453551912568,0.9717051032694267,0.9419283134203945,0.9536003704561241,0.9428108358416301,0.9559979956357665,0.012797248269571175,,
secondary,Decision Tree,1.6681813716888427,0.21205148108525226,0.014721059799194336,0.005800791824295861,,15,2.0,2,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9677718095943694,0.9633265419522133,0.9418410816817929,0.9555390885513153,0.9414597999258985,0.953987664341118,0.010808432537455902,42,0.9704084467907752,0.9712420116699083,0.9416504584606835,0.9537392915026627,0.9426719147950915,0.9559424246438242,0.012872945930033507,,
secondary,Decision Tree,1.9494872570037842,0.4437277615225666,0.013274574279785156,0.0019995270588816774,,15,2.0,5,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9674013706241896,0.9633265419522133,0.9422115206519726,0.9562801037421267,0.9414597999258985,0.95413586737928,0.010657509615118833,41,0.9703621376308234,0.9712420116699083,0.9416504584606835,0.9537855985181755,0.9426719147950915,0.9559424242149366,0.012860980629468204,,
secondary,Decision Tree,1.6490587711334228,0.19404813684493322,0.01197190284729004,0.0013211586751104866,,15,2.0,10,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9677718095943694,0.9631413224671236,0.9422115206519726,0.9562801037421267,0.9418303075213041,0.9542470127953792,0.010631932776178124,40,0.970454755950727,0.971334629989812,0.9416504584606835,0.9537855985181755,0.9426719147950915,0.9559794715428979,0.01290379410074683,,
secondary,Decision Tree,1.6645492553710937,0.4542796137156251,0.01412501335144043,0.0040625258031950365,,15,4.0,2,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9661048342285609,0.9636969809223931,0.9412854232265234,0.9560948499444238,0.9414597999258985,0.9537283776495599,0.010615978842487208,44,0.9700379735111605,0.971334629989812,0.9411873668611651,0.9535077564250984,0.9423940727020144,0.9556923598978502,0.012980670254209915,,
secondary,Decision Tree,1.537011480331421,0.08975729879849133,0.014639616012573242,0.0033886724307875013,,15,4.0,5,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9661048342285609,0.9636969809223931,0.9412854232265234,0.9560948499444238,0.9414597999258985,0.9537283776495599,0.010615978842487208,44,0.9700379735111605,0.971334629989812,0.9411873668611651,0.9535077564250984,0.9423940727020144,0.9556923598978502,0.012980670254209915,,
secondary,Decision Tree,1.8761739253997802,0.36638083674253197,0.012216615676879882,0.0014557534451126858,,15,4.0,10,"{'class_weight': None, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9661048342285609,0.9640674198925727,0.9409149842563438,0.9564653575398295,0.9422008151167099,0.9539506822068035,0.010624351109518777,43,0.9700379735111605,0.9711957025099565,0.9411410577012133,0.953646677471637,0.94248668673304,0.9557016195854015,0.012934178360639936,,
secondary,Decision Tree,1.8163652896881104,0.15875825663654827,0.012184619903564453,0.0009162355331378701,,20,1.0,2,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9955547323578441,0.997777366178922,0.9979625856640119,0.9862912189699888,0.9968506854390515,0.9948873177219635,0.004381844858991471,19,0.999120125960915,0.9993516717606743,0.9995832175604334,0.9864320444547349,0.9996758508914101,0.9968325821256336,0.005203845228311539,,
secondary,Decision Tree,1.9530685424804688,0.24374730011140663,0.015692996978759765,0.006307645800965388,,20,1.0,5,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9949990739025746,0.9975921466938322,0.9981478051491017,0.9859207113745831,0.9959244164505372,0.9945168307141259,0.00444406722542087,21,0.9990275076410114,0.9993053626007224,0.9994905992405297,0.9863394304237092,0.9996295438758972,0.9967584887563741,0.005213428331037334,,
secondary,Decision Tree,2.074324941635132,0.3755096243154081,0.015624761581420898,0.006315984329300032,,20,1.0,10,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9940729764771254,0.9975921466938322,0.9983330246341915,0.9862912189699888,0.9962949240459429,0.9945168581642163,0.004359821451675653,20,0.9986107252014449,0.9990275076410114,0.9994442900805779,0.9863394304237092,0.9993517017828201,0.9965547310259126,0.005115988654732794,,
secondary,Decision Tree,1.9861843585968018,0.3153577129949706,0.011367464065551757,0.0007388487458454461,,20,2.0,2,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9949990739025746,0.9957399518429338,0.9970364882385627,0.9851796961837718,0.99610967024824,0.9938129760832165,0.004366220794717068,24,0.9981939427618783,0.9981476336019265,0.9986570343613966,0.9855059041444779,0.9986107895346145,0.9958230608808588,0.0051627759797940155,,
secondary,Decision Tree,1.7972149848937988,0.2217074237964267,0.012786960601806641,0.0017809885004589402,,20,2.0,5,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9948138544174847,0.9957399518429338,0.997777366178922,0.9853649499814746,0.9964801778436458,0.9940352600528921,0.00444223910387879,23,0.9981476336019265,0.9981476336019265,0.9984717977215893,0.9856448251910165,0.9987034035656402,0.9958230587364199,0.005093445577646593,,
secondary,Decision Tree,1.9704226493835448,0.48302141098469653,0.012587356567382812,0.00154714059543713,,20,2.0,10,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9946286349323948,0.9964808297832932,0.9983330246341915,0.9853649499814746,0.9964801778436458,0.9942575234349998,0.004598012182086691,22,0.9981476336019265,0.9981476336019265,0.9986570343613966,0.9856448251910165,0.9987034035656402,0.9958601060643814,0.005113211835453302,,
secondary,Decision Tree,1.9285366535186768,0.364781579081639,0.011799764633178712,0.0008826246962292996,,20,4.0,2,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9922207816262271,0.9964808297832932,0.997777366178922,0.9849944423860689,0.9964801778436458,0.9935907195636314,0.004690467511472241,25,0.9972214504028897,0.9981939427618783,0.9980550152820228,0.9850891410048622,0.9985181755035888,0.9954155449910485,0.005180898133136284,,
